date,close,adj_close
2013-06-04,6.322667122,6.322667122
2013-06-05,6.357999802,6.357999802
2013-06-06,6.489999771,6.489999771
2013-06-07,6.802667141,6.802667141
2013-06-10,6.670000076,6.670000076
2013-06-11,6.297999859,6.297999859
2013-06-12,6.515333176,6.515333176
2013-06-13,6.545332909,6.545332909
2013-06-14,6.686666965,6.686666965
2013-06-17,6.813333035,6.813333035
2013-06-18,6.892666817,6.892666817
2013-06-19,6.978666782,6.978666782
2013-06-20,6.710000038,6.710000038
2013-06-21,6.636666775,6.636666775
2013-06-24,6.765999794,6.765999794
2013-06-25,6.826666832,6.826666832
2013-06-26,7.047999859,7.047999859
2013-06-27,7.283332825,7.283332825
2013-06-28,7.157332897,7.157332897
2013-07-01,7.811999798,7.811999798
2013-07-02,7.854667187,7.854667187
2013-07-03,7.682666779,7.682666779
2013-07-05,8.005999565,8.005999565
2013-07-08,8.107333183,8.107333183
2013-07-09,8.229999542,8.229999542
2013-07-10,8.151332855,8.151332855
2013-07-11,8.373999596,8.373999596
2013-07-12,8.659999847,8.659999847
2013-07-15,8.484000206,8.484000206
2013-07-16,7.269999981,7.269999981
2013-07-17,8.016667366,8.016667366
2013-07-18,7.935332775,7.935332775
2013-07-19,7.978666782,7.978666782
2013-07-22,8.161999702,8.161999702
2013-07-23,8.182666779,8.182666779
2013-07-24,8.113332748,8.113332748
2013-07-25,8.271332741,8.271332741
2013-07-26,8.626000404,8.626000404
2013-07-29,8.974666595,8.974666595
2013-07-30,8.78266716,8.78266716
2013-07-31,8.951999664,8.951999664
2013-08-01,9.03666687,9.03666687
2013-08-02,9.199999809,9.199999809
2013-08-05,9.64533329,9.64533329
2013-08-06,9.476667404,9.476667404
2013-08-07,8.948666573,8.948666573
2013-08-08,10.23200035,10.23200035
2013-08-09,10.19999981,10.19999981
2013-08-12,9.825332642,9.825332642
2013-08-13,9.695332527,9.695332527
2013-08-14,9.29066658,9.29066658
2013-08-15,9.311332703,9.311332703
2013-08-16,9.466667175,9.466667175
2013-08-19,9.659999847,9.659999847
2013-08-20,9.972000122,9.972000122
2013-08-21,9.857333183,9.857333183
2013-08-22,10.47333336,10.47333336
2013-08-23,10.78933334,10.78933334
2013-08-26,10.94799995,10.94799995
2013-08-27,11.13399982,11.13399982
2013-08-28,11.09666729,11.09666729
2013-08-29,11.07066727,11.07066727
2013-08-30,11.26666737,11.26666737
2013-09-03,11.2626667,11.2626667
2013-09-04,11.37466717,11.37466717
2013-09-05,11.32866669,11.32866669
2013-09-06,11.13133335,11.13133335
2013-09-09,10.71333313,10.71333313
2013-09-10,11.09133339,11.09133339
2013-09-11,10.90133286,10.90133286
2013-09-12,10.99533272,10.99533272
2013-09-13,11.03600025,11.03600025
2013-09-16,11.10533333,11.10533333
2013-09-17,11.08199978,11.08199978
2013-09-18,11.08133316,11.08133316
2013-09-19,11.86133289,11.86133289
2013-09-20,12.22599983,12.22599983
2013-09-23,12.07400036,12.07400036
2013-09-24,12.15533257,12.15533257
2013-09-25,12.34933281,12.34933281
2013-09-26,12.57600021,12.57600021
2013-09-27,12.7266674,12.7266674
2013-09-30,12.89133263,12.89133263
2013-10-01,12.86666679,12.86666679
2013-10-02,12.06333256,12.06333256
2013-10-03,11.5539999,11.5539999
2013-10-04,12.06533337,12.06533337
2013-10-07,12.20466709,12.20466709
2013-10-08,11.64866734,11.64866734
2013-10-09,11.25199986,11.25199986
2013-10-10,11.52866745,11.52866745
2013-10-11,11.91333294,11.91333294
2013-10-14,11.98133278,11.98133278
2013-10-15,12.2626667,12.2626667
2013-10-16,12.2373333,12.2373333
2013-10-17,12.18666744,12.18666744
2013-10-18,12.2266674,12.2266674
2013-10-21,11.50666714,11.50666714
2013-10-22,11.43599987,11.43599987
2013-10-23,10.96666718,10.96666718
2013-10-24,11.54333305,11.54333305
2013-10-25,11.31066704,11.31066704
2013-10-28,10.85733318,10.85733318
2013-10-29,10.96466732,10.96466732
2013-10-30,10.61466694,10.61466694
2013-10-31,10.66266727,10.66266727
2013-11-01,10.8113327,10.8113327
2013-11-04,11.68000031,11.68000031
2013-11-05,11.78733253,11.78733253
2013-11-06,10.07733345,10.07733345
2013-11-07,9.31799984,9.31799984
2013-11-08,9.196666718,9.196666718
2013-11-11,9.646666527,9.646666527
2013-11-12,9.186667442,9.186667442
2013-11-13,9.246666908,9.246666908
2013-11-14,9.173333168,9.173333168
2013-11-15,9.029999733,9.029999733
2013-11-18,8.105333328,8.105333328
2013-11-19,8.406000137,8.406000137
2013-11-20,8.074000359,8.074000359
2013-11-21,8.140000343,8.140000343
2013-11-22,8.092000008,8.092000008
2013-11-25,8.055999756,8.055999756
2013-11-26,8.033332825,8.033332825
2013-11-27,8.462667465,8.462667465
2013-11-29,8.485333443,8.485333443
2013-12-02,8.277999878,8.277999878
2013-12-03,9.646666527,9.646666527
2013-12-04,9.263333321,9.263333321
2013-12-05,9.365332603,9.365332603
2013-12-06,9.157333374,9.157333374
2013-12-09,9.43999958,9.43999958
2013-12-10,9.479332924,9.479332924
2013-12-11,9.31000042,9.31000042
2013-12-12,9.83133316,9.83133316
2013-12-13,9.843333244,9.843333244
2013-12-16,9.862667084,9.862667084
2013-12-17,10.16399956,10.16399956
2013-12-18,9.865332603,9.865332603
2013-12-19,9.381333351,9.381333351
2013-12-20,9.549332619,9.549332619
2013-12-23,9.569999695,9.569999695
2013-12-24,10.09399986,10.09399986
2013-12-26,10.36666679,10.36666679
2013-12-27,10.07466698,10.07466698
2013-12-30,10.16266727,10.16266727
2013-12-31,10.02866745,10.02866745
2014-01-02,10.00666714,10.00666714
2014-01-03,9.970666885,9.970666885
2014-01-06,9.800000191,9.800000191
2014-01-07,9.957332611,9.957332611
2014-01-08,10.08533287,10.08533287
2014-01-09,9.83533287,9.83533287
2014-01-10,9.71466732,9.71466732
2014-01-13,9.289333344,9.289333344
2014-01-14,10.75133324,10.75133324
2014-01-15,10.94200039,10.94200039
2014-01-16,11.39799976,11.39799976
2014-01-17,11.33399963,11.33399963
2014-01-21,11.77866745,11.77866745
2014-01-22,11.90400028,11.90400028
2014-01-23,12.10000038,12.10000038
2014-01-24,11.64000034,11.64000034
2014-01-27,11.30799961,11.30799961
2014-01-28,11.8920002,11.8920002
2014-01-29,11.68200016,11.68200016
2014-01-30,12.18933296,12.18933296
2014-01-31,12.09399986,12.09399986
2014-02-03,11.80733299,11.80733299
2014-02-04,11.91533279,11.91533279
2014-02-05,11.62800026,11.62800026
2014-02-06,11.8920002,11.8920002
2014-02-07,12.43533325,12.43533325
2014-02-10,13.10400009,13.10400009
2014-02-11,13.1079998,13.1079998
2014-02-12,13.02133274,13.02133274
2014-02-13,13.30866718,13.30866718
2014-02-14,13.21533298,13.21533298
2014-02-18,13.57999992,13.57999992
2014-02-19,12.90933323,12.90933323
2014-02-20,13.99800014,13.99800014
2014-02-21,13.97333336,13.97333336
2014-02-24,14.51000023,14.51000023
2014-02-25,16.53333282,16.53333282
2014-02-26,16.86666679,16.86666679
2014-02-27,16.83600044,16.83600044
2014-02-28,16.32066727,16.32066727
2014-03-03,16.70400047,16.70400047
2014-03-04,16.9893322,16.9893322
2014-03-05,16.84399986,16.84399986
2014-03-06,16.86266708,16.86266708
2014-03-07,16.41399956,16.41399956
2014-03-10,15.92266655,15.92266655
2014-03-11,15.62733269,15.62733269
2014-03-12,16.09933281,16.09933281
2014-03-13,15.85266685,15.85266685
2014-03-14,15.39799976,15.39799976
2014-03-17,15.59866714,15.59866714
2014-03-18,16.00266647,16.00266647
2014-03-19,15.72266674,15.72266674
2014-03-20,15.66066742,15.66066742
2014-03-21,15.25933266,15.25933266
2014-03-24,14.67800045,14.67800045
2014-03-25,14.6960001,14.6960001
2014-03-26,14.19733334,14.19733334
2014-03-27,13.82133293,13.82133293
2014-03-28,14.15799999,14.15799999
2014-03-31,13.89666653,13.89666653
2014-04-01,14.46466732,14.46466732
2014-04-02,15.35266685,15.35266685
2014-04-03,15.02666664,15.02666664
2014-04-04,14.14866734,14.14866734
2014-04-07,13.83466721,13.83466721
2014-04-08,14.36400032,14.36400032
2014-04-09,14.46199989,14.46199989
2014-04-10,13.61266708,13.61266708
2014-04-11,13.58533287,13.58533287
2014-04-14,13.20600033,13.20600033
2014-04-15,12.92733288,12.92733288
2014-04-16,13.27400017,13.27400017
2014-04-17,13.20800018,13.20800018
2014-04-21,13.62533283,13.62533283
2014-04-22,14.57600021,14.57600021
2014-04-23,13.86600018,13.86600018
2014-04-24,13.85733318,13.85733318
2014-04-25,13.32333279,13.32333279
2014-04-28,13.23400021,13.23400021
2014-04-29,13.79466724,13.79466724
2014-04-30,13.85933304,13.85933304
2014-05-01,13.84866714,13.84866714
2014-05-02,14.06066704,14.06066704
2014-05-05,14.44066715,14.44066715
2014-05-06,13.81866741,13.81866741
2014-05-07,13.42333317,13.42333317
2014-05-08,11.90600014,11.90600014
2014-05-09,12.15066719,12.15066719
2014-05-12,12.3113327,12.3113327
2014-05-13,12.67733288,12.67733288
2014-05-14,12.70800018,12.70800018
2014-05-15,12.57266712,12.57266712
2014-05-16,12.77066708,12.77066708
2014-05-19,13.07266712,13.07266712
2014-05-20,13.02000046,13.02000046
2014-05-21,13.2966671,13.2966671
2014-05-22,13.65866661,13.65866661
2014-05-23,13.81999969,13.81999969
2014-05-27,14.10400009,14.10400009
2014-05-28,14.01599979,14.01599979
2014-05-29,14.01599979,14.01599979
2014-05-30,13.85133266,13.85133266
2014-06-02,13.64666653,13.64666653
2014-06-03,13.66266727,13.66266727
2014-06-04,13.59933281,13.59933281
2014-06-05,13.79333305,13.79333305
2014-06-06,13.87800026,13.87800026
2014-06-09,13.68733311,13.68733311
2014-06-10,13.48666668,13.48666668
2014-06-11,13.63133335,13.63133335
2014-06-12,13.56799984,13.56799984
2014-06-13,13.76133347,13.76133347
2014-06-16,14.97399998,14.97399998
2014-06-17,15.44466686,15.44466686
2014-06-18,15.14133263,15.14133263
2014-06-19,15.18599987,15.18599987
2014-06-20,15.30599976,15.30599976
2014-06-23,15.81466675,15.81466675
2014-06-24,15.5,15.5
2014-06-25,15.79266739,15.79266739
2014-06-26,15.70666695,15.70666695
2014-06-27,15.93733311,15.93733311
2014-06-30,16.00399971,16.00399971
2014-07-01,15.98133278,15.98133278
2014-07-02,15.29533291,15.29533291
2014-07-03,15.28333282,15.28333282
2014-07-07,14.84399986,14.84399986
2014-07-08,14.60466671,14.60466671
2014-07-09,14.87066746,14.87066746
2014-07-10,14.63066673,14.63066673
2014-07-11,14.54199982,14.54199982
2014-07-14,15.11333275,15.11333275
2014-07-15,14.63866711,14.63866711
2014-07-16,14.47733307,14.47733307
2014-07-17,14.35999966,14.35999966
2014-07-18,14.66800022,14.66800022
2014-07-21,14.70266724,14.70266724
2014-07-22,14.63866711,14.63866711
2014-07-23,14.83266735,14.83266735
2014-07-24,14.90266705,14.90266705
2014-07-25,14.9046669,14.9046669
2014-07-28,14.98799992,14.98799992
2014-07-29,15.00066662,15.00066662
2014-07-30,15.26133347,15.26133347
2014-07-31,14.88666725,14.88666725
2014-08-01,15.55133343,15.55133343
2014-08-04,15.90133286,15.90133286
2014-08-05,15.899333,15.899333
2014-08-06,16.5953331,16.5953331
2014-08-07,16.82600021,16.82600021
2014-08-08,16.54199982,16.54199982
2014-08-11,17.28800011,17.28800011
2014-08-12,17.3306675,17.3306675
2014-08-13,17.35400009,17.35400009
2014-08-14,17.42533302,17.42533302
2014-08-15,17.46733284,17.46733284
2014-08-18,17.32933235,17.32933235
2014-08-19,17.11733246,17.11733246
2014-08-20,17.04733276,17.04733276
2014-08-21,16.95599937,16.95599937
2014-08-22,17.1186676,17.1186676
2014-08-25,17.50333214,17.50333214
2014-08-26,17.44933319,17.44933319
2014-08-27,17.54999924,17.54999924
2014-08-28,17.59066772,17.59066772
2014-08-29,17.97999954,17.97999954
2014-09-02,18.94133377,18.94133377
2014-09-03,18.74600029,18.74600029
2014-09-04,19.06933212,19.06933212
2014-09-05,18.49266624,18.49266624
2014-09-08,18.80733299,18.80733299
2014-09-09,18.56533241,18.56533241
2014-09-10,18.73999977,18.73999977
2014-09-11,18.68733215,18.68733215
2014-09-12,18.61333275,18.61333275
2014-09-15,16.92399979,16.92399979
2014-09-16,17.38266754,17.38266754
2014-09-17,17.42533302,17.42533302
2014-09-18,17.58799934,17.58799934
2014-09-19,17.28800011,17.28800011
2014-09-22,16.66866684,16.66866684
2014-09-23,16.69400024,16.69400024
2014-09-24,16.8093338,16.8093338
2014-09-25,16.46333313,16.46333313
2014-09-26,16.44000053,16.44000053
2014-09-29,16.35066795,16.35066795
2014-09-30,16.17866707,16.17866707
2014-10-01,16.01600075,16.01600075
2014-10-02,16.76133347,16.76133347
2014-10-03,17.01399994,17.01399994
2014-10-06,17.37466621,17.37466621
2014-10-07,17.30466652,17.30466652
2014-10-08,17.28533363,17.28533363
2014-10-09,17.13400078,17.13400078
2014-10-10,15.79399967,15.79399967
2014-10-13,14.97266674,14.97266674
2014-10-14,15.13733292,15.13733292
2014-10-15,15.31333256,15.31333256
2014-10-16,15.09000015,15.09000015
2014-10-17,15.16533279,15.16533279
2014-10-20,15.36466694,15.36466694
2014-10-21,15.68933296,15.68933296
2014-10-22,15.40666676,15.40666676
2014-10-23,15.68599987,15.68599987
2014-10-24,15.68266678,15.68266678
2014-10-27,14.77799988,14.77799988
2014-10-28,16.18466759,16.18466759
2014-10-29,15.87333298,15.87333298
2014-10-30,15.91066742,15.91066742
2014-10-31,16.11333275,16.11333275
2014-11-03,16.17266655,16.17266655
2014-11-04,15.92866707,15.92866707
2014-11-05,15.39799976,15.39799976
2014-11-06,16.08133316,16.08133316
2014-11-07,16.01333237,16.01333237
2014-11-10,16.12866783,16.12866783
2014-11-11,16.73866653,16.73866653
2014-11-12,16.60666656,16.60666656
2014-11-13,16.78000069,16.78000069
2014-11-14,17.24533272,17.24533272
2014-11-17,16.93199921,16.93199921
2014-11-18,17.18000031,17.18000031
2014-11-19,16.51600075,16.51600075
2014-11-20,16.5806675,16.5806675
2014-11-21,16.18533325,16.18533325
2014-11-24,16.44799995,16.44799995
2014-11-25,16.53933334,16.53933334
2014-11-26,16.56266785,16.56266785
2014-11-28,16.30133247,16.30133247
2014-12-01,15.44266701,15.44266701
2014-12-02,15.42866707,15.42866707
2014-12-03,15.28666687,15.28666687
2014-12-04,15.21866703,15.21866703
2014-12-05,14.91399956,14.91399956
2014-12-08,14.29066658,14.29066658
2014-12-09,14.45933342,14.45933342
2014-12-10,13.98933315,13.98933315
2014-12-11,13.92533302,13.92533302
2014-12-12,13.80000019,13.80000019
2014-12-15,13.60266685,13.60266685
2014-12-16,13.18733311,13.18733311
2014-12-17,13.72133255,13.72133255
2014-12-18,14.55066681,14.55066681
2014-12-19,14.61933327,14.61933327
2014-12-22,14.84000015,14.84000015
2014-12-23,14.73133278,14.73133278
2014-12-24,14.81733322,14.81733322
2014-12-26,15.18799973,15.18799973
2014-12-29,15.04733276,15.04733276
2014-12-30,14.81533337,14.81533337
2014-12-31,14.82733345,14.82733345
2015-01-02,14.62066746,14.62066746
2015-01-05,14.00599957,14.00599957
2015-01-06,14.08533287,14.08533287
2015-01-07,14.06333256,14.06333256
2015-01-08,14.0413332,14.0413332
2015-01-09,13.77733326,13.77733326
2015-01-12,13.48066711,13.48066711
2015-01-13,13.61666679,13.61666679
2015-01-14,12.84599972,12.84599972
2015-01-15,12.7913332,12.7913332
2015-01-16,12.87133312,12.87133312
2015-01-20,12.79533291,12.79533291
2015-01-21,13.10466671,13.10466671
2015-01-22,13.44133282,13.44133282
2015-01-23,13.41933346,13.41933346
2015-01-26,13.77000046,13.77000046
2015-01-27,13.73200035,13.73200035
2015-01-28,13.2913332,13.2913332
2015-01-29,13.68000031,13.68000031
2015-01-30,13.57333279,13.57333279
2015-02-02,14.06266689,14.06266689
2015-02-03,14.55733299,14.55733299
2015-02-04,14.56999969,14.56999969
2015-02-05,14.73266697,14.73266697
2015-02-06,14.49066734,14.49066734
2015-02-09,14.49866676,14.49866676
2015-02-10,14.41933346,14.41933346
2015-02-11,14.18666744,14.18666744
2015-02-12,13.5253334,13.5253334
2015-02-13,13.58466721,13.58466721
2015-02-17,13.62333298,13.62333298
2015-02-18,13.63066673,13.63066673
2015-02-19,14.11400032,14.11400032
2015-02-20,14.47399998,14.47399998
2015-02-23,13.82266712,13.82266712
2015-02-24,13.60733318,13.60733318
2015-02-25,13.58399963,13.58399963
2015-02-26,13.81266689,13.81266689
2015-02-27,13.55599976,13.55599976
2015-03-02,13.15533257,13.15533257
2015-03-03,13.3039999,13.3039999
2015-03-04,13.49600029,13.49600029
2015-03-05,13.37533283,13.37533283
2015-03-06,12.92533302,12.92533302
2015-03-09,12.72533321,12.72533321
2015-03-10,12.68799973,12.68799973
2015-03-11,12.91600037,12.91600037
2015-03-12,12.73799992,12.73799992
2015-03-13,12.57866669,12.57866669
2015-03-16,13.0466671,13.0466671
2015-03-17,12.98200035,12.98200035
2015-03-18,13.38066673,13.38066673
2015-03-19,13.04333305,13.04333305
2015-03-20,13.20533276,13.20533276
2015-03-23,13.30866718,13.30866718
2015-03-24,13.44799995,13.44799995
2015-03-25,12.9533329,12.9533329
2015-03-26,12.69400024,12.69400024
2015-03-27,12.33333302,12.33333302
2015-03-30,12.70466709,12.70466709
2015-03-31,12.58466721,12.58466721
2015-04-01,12.50599957,12.50599957
2015-04-02,12.73333263,12.73333263
2015-04-06,13.53999996,13.53999996
2015-04-07,13.55000019,13.55000019
2015-04-08,13.84466743,13.84466743
2015-04-09,14.00599957,14.00599957
2015-04-10,14.06000042,14.06000042
2015-04-13,13.98533344,13.98533344
2015-04-14,13.83066654,13.83066654
2015-04-15,13.85533333,13.85533333
2015-04-16,13.77999973,13.77999973
2015-04-17,13.78600025,13.78600025
2015-04-20,13.68466663,13.68466663
2015-04-21,13.96066666,13.96066666
2015-04-22,14.62933254,14.62933254
2015-04-23,14.57333279,14.57333279
2015-04-24,14.56200027,14.56200027
2015-04-27,15.43666744,15.43666744
2015-04-28,15.3653326,15.3653326
2015-04-29,15.49666691,15.49666691
2015-04-30,15.06999969,15.06999969
2015-05-01,15.06866741,15.06866741
2015-05-04,15.36733341,15.36733341
2015-05-05,15.52999973,15.52999973
2015-05-06,15.36200047,15.36200047
2015-05-07,15.78666687,15.78666687
2015-05-08,15.77400017,15.77400017
2015-05-11,15.9659996,15.9659996
2015-05-12,16.31599998,16.31599998
2015-05-13,16.21199989,16.21199989
2015-05-14,16.2733326,16.2733326
2015-05-15,16.58933258,16.58933258
2015-05-18,16.58333206,16.58333206
2015-05-19,16.47599983,16.47599983
2015-05-20,16.29000092,16.29000092
2015-05-21,16.37466621,16.37466621
2015-05-22,16.51533318,16.51533318
2015-05-26,16.49733353,16.49733353
2015-05-27,16.49533272,16.49533272
2015-05-28,16.76333237,16.76333237
2015-05-29,16.71999931,16.71999931
2015-06-01,16.62999916,16.62999916
2015-06-02,16.55666733,16.55666733
2015-06-03,16.59933281,16.59933281
2015-06-04,16.39466667,16.39466667
2015-06-05,16.60933304,16.60933304
2015-06-08,17.08600044,17.08600044
2015-06-09,17.06666756,17.06666756
2015-06-10,16.71333313,16.71333313
2015-06-11,16.7606678,16.7606678
2015-06-12,16.71266747,16.71266747
2015-06-15,16.69199944,16.69199944
2015-06-16,16.87466621,16.87466621
2015-06-17,17.36066628,17.36066628
2015-06-18,17.45933342,17.45933342
2015-06-19,17.50066757,17.50066757
2015-06-22,17.31933212,17.31933212
2015-06-23,17.84466743,17.84466743
2015-06-24,17.6779995,17.6779995
2015-06-25,17.9193325,17.9193325
2015-06-26,17.80599976,17.80599976
2015-06-29,17.46800041,17.46800041
2015-06-30,17.88400078,17.88400078
2015-07-01,17.94333267,17.94333267
2015-07-02,18.66799927,18.66799927
2015-07-06,18.64800072,18.64800072
2015-07-07,17.85866737,17.85866737
2015-07-08,16.99733353,16.99733353
2015-07-09,17.19466782,17.19466782
2015-07-10,17.27666664,17.27666664
2015-07-13,17.47733307,17.47733307
2015-07-14,17.70999908,17.70999908
2015-07-15,17.54266739,17.54266739
2015-07-16,17.77866745,17.77866745
2015-07-17,18.31066704,18.31066704
2015-07-20,18.81733322,18.81733322
2015-07-21,17.78466606,17.78466606
2015-07-22,17.8579998,17.8579998
2015-07-23,17.81333351,17.81333351
2015-07-24,17.69400024,17.69400024
2015-07-27,16.86733246,16.86733246
2015-07-28,17.6546669,17.6546669
2015-07-29,17.58799934,17.58799934
2015-07-30,17.7859993,17.7859993
2015-07-31,17.74333382,17.74333382
2015-08-03,17.3326664,17.3326664
2015-08-04,17.75200081,17.75200081
2015-08-05,18.00866699,18.00866699
2015-08-06,16.40866661,16.40866661
2015-08-07,16.1673336,16.1673336
2015-08-10,16.07600021,16.07600021
2015-08-11,15.82466698,15.82466698
2015-08-12,15.87800026,15.87800026
2015-08-13,16.1673336,16.1673336
2015-08-14,16.20999908,16.20999908
2015-08-17,16.99933243,16.99933243
2015-08-18,17.3813324,17.3813324
2015-08-19,17.01666641,17.01666641
2015-08-20,16.14533234,16.14533234
2015-08-21,15.3846674,15.3846674
2015-08-24,14.59133339,14.59133339
2015-08-25,14.66866684,14.66866684
2015-08-26,14.98933315,14.98933315
2015-08-27,16.19933319,16.19933319
2015-08-28,16.56533241,16.56533241
2015-08-31,16.60400009,16.60400009
2015-09-01,15.90866661,15.90866661
2015-09-02,16.5126667,16.5126667
2015-09-03,16.37133217,16.37133217
2015-09-04,16.12866783,16.12866783
2015-09-08,16.54466629,16.54466629
2015-09-09,16.59399986,16.59399986
2015-09-10,16.56533241,16.56533241
2015-09-11,16.68266678,16.68266678
2015-09-14,16.8793335,16.8793335
2015-09-15,16.9046669,16.9046669
2015-09-16,17.48333359,17.48333359
2015-09-17,17.47133255,17.47133255
2015-09-18,17.37466621,17.37466621
2015-09-21,17.61333275,17.61333275
2015-09-22,17.39599991,17.39599991
2015-09-23,17.40399933,17.40399933
2015-09-24,17.54133224,17.54133224
2015-09-25,17.12733269,17.12733269
2015-09-28,16.56200027,16.56200027
2015-09-29,16.44333267,16.44333267
2015-09-30,16.55999947,16.55999947
2015-10-01,15.99199963,15.99199963
2015-10-02,16.50466728,16.50466728
2015-10-05,16.40999985,16.40999985
2015-10-06,16.09733391,16.09733391
2015-10-07,15.46399975,15.46399975
2015-10-08,15.11466694,15.11466694
2015-10-09,14.71266747,14.71266747
2015-10-12,14.37199974,14.37199974
2015-10-13,14.61666679,14.61666679
2015-10-14,14.4586668,14.4586668
2015-10-15,14.75399971,14.75399971
2015-10-16,15.13399982,15.13399982
2015-10-19,15.20666695,15.20666695
2015-10-20,14.20199966,14.20199966
2015-10-21,14.00599957,14.00599957
2015-10-22,14.11466694,14.11466694
2015-10-23,13.93933296,13.93933296
2015-10-26,14.350667,14.350667
2015-10-27,14.0233326,14.0233326
2015-10-28,14.19733334,14.19733334
2015-10-29,14.10866737,14.10866737
2015-10-30,13.79533291,13.79533291
2015-11-02,14.25266743,14.25266743
2015-11-03,13.89000034,13.89000034
2015-11-04,15.44200039,15.44200039
2015-11-05,15.45133305,15.45133305
2015-11-06,15.49066734,15.49066734
2015-11-09,15.02200031,15.02200031
2015-11-10,14.4333334,14.4333334
2015-11-11,14.60533333,14.60533333
2015-11-12,14.1960001,14.1960001
2015-11-13,13.81266689,13.81266689
2015-11-16,14.28733253,14.28733253
2015-11-17,14.26666737,14.26666737
2015-11-18,14.73799992,14.73799992
2015-11-19,14.78666687,14.78666687
2015-11-20,14.66733265,14.66733265
2015-11-23,14.51666737,14.51666737
2015-11-24,14.55000019,14.55000019
2015-11-25,15.30933285,15.30933285
2015-11-27,15.44066715,15.44066715
2015-11-30,15.350667,15.350667
2015-12-01,15.81266689,15.81266689
2015-12-02,15.4659996,15.4659996
2015-12-03,15.51399994,15.51399994
2015-12-04,15.35866737,15.35866737
2015-12-07,15.40866661,15.40866661
2015-12-08,15.11466694,15.11466694
2015-12-09,14.96800041,14.96800041
2015-12-10,15.13799953,15.13799953
2015-12-11,14.46800041,14.46800041
2015-12-14,14.57199955,14.57199955
2015-12-15,14.73933315,14.73933315
2015-12-16,15.63399982,15.63399982
2015-12-17,15.55933285,15.55933285
2015-12-18,15.36400032,15.36400032
2015-12-21,15.50399971,15.50399971
2015-12-22,15.32999992,15.32999992
2015-12-23,15.31333256,15.31333256
2015-12-24,15.37133312,15.37133312
2015-12-28,15.26333332,15.26333332
2015-12-29,15.81266689,15.81266689
2015-12-30,15.87266731,15.87266731
2015-12-31,16.00066757,16.00066757
2016-01-04,14.89400005,14.89400005
2016-01-05,14.89533329,14.89533329
2016-01-06,14.60266685,14.60266685
2016-01-07,14.37666702,14.37666702
2016-01-08,14.0666666,14.0666666
2016-01-11,13.85666656,13.85666656
2016-01-12,13.99800014,13.99800014
2016-01-13,13.35400009,13.35400009
2016-01-14,13.74533272,13.74533272
2016-01-15,13.66600037,13.66600037
2016-01-19,13.64799976,13.64799976
2016-01-20,13.24666691,13.24666691
2016-01-21,13.33133316,13.33133316
2016-01-22,13.50333309,13.50333309
2016-01-25,13.09200001,13.09200001
2016-01-26,12.90400028,12.90400028
2016-01-27,12.53800011,12.53800011
2016-01-28,12.64666653,12.64666653
2016-01-29,12.74666691,12.74666691
2016-02-01,13.12933254,13.12933254
2016-02-02,12.18533325,12.18533325
2016-02-03,11.56533337,11.56533337
2016-02-04,11.6886673,11.6886673
2016-02-05,10.84000015,10.84000015
2016-02-08,9.866000175,9.866000175
2016-02-09,9.883333206,9.883333206
2016-02-10,9.578000069,9.578000069
2016-02-11,10.03133297,10.03133297
2016-02-12,10.06933308,10.06933308
2016-02-16,10.34466743,10.34466743
2016-02-17,11.24533272,11.24533272
2016-02-18,11.11800003,11.11800003
2016-02-19,11.10533333,11.10533333
2016-02-22,11.84933281,11.84933281
2016-02-23,11.81400013,11.81400013
2016-02-24,11.9333334,11.9333334
2016-02-25,12.49533272,12.49533272
2016-02-26,12.68933296,12.68933296
2016-02-29,12.79533291,12.79533291
2016-03-01,12.42333317,12.42333317
2016-03-02,12.55599976,12.55599976
2016-03-03,13.04933262,13.04933262
2016-03-04,13.40266705,13.40266705
2016-03-07,13.68599987,13.68599987
2016-03-08,13.50666714,13.50666714
2016-03-09,13.91466713,13.91466713
2016-03-10,13.67866707,13.67866707
2016-03-11,13.83333302,13.83333302
2016-03-14,14.34333324,14.34333324
2016-03-15,14.55599976,14.55599976
2016-03-16,14.79533291,14.79533291
2016-03-17,15.09200001,15.09200001
2016-03-18,15.51599979,15.51599979
2016-03-21,15.88799953,15.88799953
2016-03-22,15.61600018,15.61600018
2016-03-23,14.83866692,14.83866692
2016-03-24,15.1833334,15.1833334
2016-03-28,15.350667,15.350667
2016-03-29,15.34200001,15.34200001
2016-03-30,15.1260004,15.1260004
2016-03-31,15.31799984,15.31799984
2016-04-01,15.83933258,15.83933258
2016-04-04,16.4659996,16.4659996
2016-04-05,17.03133392,17.03133392
2016-04-06,17.69466782,17.69466782
2016-04-07,17.14666748,17.14666748
2016-04-08,16.67133331,16.67133331
2016-04-11,16.66133308,16.66133308
2016-04-12,16.52133369,16.52133369
2016-04-13,16.96866608,16.96866608
2016-04-14,16.79066658,16.79066658
2016-04-15,16.96733284,16.96733284
2016-04-18,16.92533302,16.92533302
2016-04-19,16.49133301,16.49133301
2016-04-20,16.66466713,16.66466713
2016-04-21,16.55266762,16.55266762
2016-04-22,16.91666794,16.91666794
2016-04-25,16.78800011,16.78800011
2016-04-26,16.91600037,16.91600037
2016-04-27,16.76466751,16.76466751
2016-04-28,16.51399994,16.51399994
2016-04-29,16.05066681,16.05066681
2016-05-02,16.12000084,16.12000084
2016-05-03,15.48799992,15.48799992
2016-05-04,14.83733273,14.83733273
2016-05-05,14.10200024,14.10200024
